"","gender","age_group","education","unemployed","have_partner","depressed","children_presence","housing_financial_difficulties","selfrated_health","critical_job","weight"
"1104","f","_4","high","no","yes","no","no","yes","average","yes",0.0205575212186071
"1105","m","_1","low","yes","no","no","no","yes","average","yes",0.279698249655425
"1106","f","_1","low","yes","no","no","no","yes","average","yes",0.204256834679782
"1107","m","_2","low","yes","no","no","no","yes","average","yes",1.5978281831
"1108","f","_2","low","yes","no","no","no","yes","average","yes",1.01512025247448
"1109","m","_3","low","yes","no","no","no","yes","average","yes",3.12282995080839
"1110","f","_3","low","yes","no","no","no","yes","average","yes",2.15414330466002
"1111","m","_4","low","yes","no","no","no","yes","average","yes",0.901703578877596
"1112","f","_4","low","yes","no","no","no","yes","average","yes",0.434035469268825
"1113","m","_1","middle","yes","no","no","no","yes","average","yes",5.99688536104826
"1114","f","_1","middle","yes","no","no","no","yes","average","yes",6.49781227034724
"1115","m","_2","middle","yes","no","no","no","yes","average","yes",10.8085543892676
"1116","f","_2","middle","yes","no","no","no","yes","average","yes",10.1884845633777
"1117","m","_3","middle","yes","no","no","no","yes","average","yes",12.4462897433573
"1118","f","_3","middle","yes","no","no","no","yes","average","yes",12.7385714275423
"1119","m","_4","middle","yes","no","no","no","yes","average","yes",2.58434265478792
"1120","f","_4","middle","yes","no","no","no","yes","average","yes",1.84572114638846
"1121","m","_1","high","yes","no","no","no","yes","average","yes",14.5288821994943
"1122","f","_1","high","yes","no","no","no","yes","average","yes",13.5394989593245
"1123","m","_2","high","yes","no","no","no","yes","average","yes",16.4749863588875
"1124","f","_2","high","yes","no","no","no","yes","average","yes",13.356603097178
"1125","m","_3","high","yes","no","no","no","yes","average","yes",14.0344685475919
"1126","f","_3","high","yes","no","no","no","yes","average","yes",12.353947994909
"1127","m","_4","high","yes","no","no","no","yes","average","yes",3.66291835257961
"1128","f","_4","high","yes","no","no","no","yes","average","yes",2.24994658605238
"1129","m","_1","low","no","no","no","no","yes","average","yes",0.00471363421512606
"1130","f","_1","low","no","no","no","no","yes","average","yes",0.00313760019157247
"1131","m","_2","low","no","no","no","no","yes","average","yes",0.0173202775941723
"1132","f","_2","low","no","no","no","no","yes","average","yes",0.0100299123965965
"1133","m","_3","low","no","no","no","no","yes","average","yes",0.0312823278783939
"1134","f","_3","low","no","no","no","no","yes","average","yes",0.0196689055761845
"1135","m","_4","low","no","no","no","no","yes","average","yes",0.0125428162634489
"1136","f","_4","low","no","no","no","no","yes","average","yes",0.00550315017988241
"1137","m","_1","middle","no","no","no","no","yes","average","yes",0.126697183980246
"1138","f","_1","middle","no","no","no","no","yes","average","yes",0.125130520668759
"1139","m","_2","middle","no","no","no","no","yes","average","yes",0.146881625388575
"1140","f","_2","middle","no","no","no","no","yes","average","yes",0.126201444426176
"1141","m","_3","middle","no","no","no","no","yes","average","yes",0.156302426775217
"1142","f","_3","middle","no","no","no","no","yes","average","yes",0.145814736374048
"1143","m","_4","middle","no","no","no","no","yes","average","yes",0.045066771709271
"1144","f","_4","middle","no","no","no","no","yes","average","yes",0.0293377847420029
"1145","m","_1","high","no","no","no","no","yes","average","yes",0.433201266040296
"1146","f","_1","high","no","no","no","no","yes","average","yes",0.367972178742329
"1147","m","_2","high","no","no","no","no","yes","average","yes",0.315966631640364
"1148","f","_2","high","no","no","no","no","yes","average","yes",0.233489337981747
"1149","m","_3","high","no","no","no","no","yes","average","yes",0.248735678615181
"1150","f","_3","high","no","no","no","no","yes","average","yes",0.199573447003595
"1151","m","_4","high","no","no","no","no","yes","average","yes",0.0901467119954225
"1152","f","_4","high","no","no","no","no","yes","average","yes",0.0504719096620897
"1153","m","_1","low","yes","yes","yes","yes","no","average","yes",7.53553809139359e-05
"1154","f","_1","low","yes","yes","yes","yes","no","average","yes",8.93111344062642e-05
"1155","m","_2","low","yes","yes","yes","yes","no","average","yes",0.00603445395703924
"1156","f","_2","low","yes","yes","yes","yes","no","average","yes",0.00622199819132624
"1157","m","_3","low","yes","yes","yes","yes","no","average","yes",0.0521639966241909
"1158","f","_3","low","yes","yes","yes","yes","no","average","yes",0.0583984877262121
"1159","m","_4","low","yes","yes","yes","yes","no","average","yes",0.0134964477599396
"1160","f","_4","low","yes","yes","yes","yes","no","average","yes",0.0105435143471149
"1161","m","_1","middle","yes","yes","yes","yes","no","average","yes",0.00117627287037252
"1162","f","_1","middle","yes","yes","yes","yes","no","average","yes",0.00206849264493716
"1163","m","_2","middle","yes","yes","yes","yes","no","average","yes",0.0297189407396166
"1164","f","_2","middle","yes","yes","yes","yes","no","average","yes",0.0454652719109431
"1165","m","_3","middle","yes","yes","yes","yes","no","average","yes",0.151363179526765
"1166","f","_3","middle","yes","yes","yes","yes","no","average","yes",0.251423315385115
"1167","m","_4","middle","yes","yes","yes","yes","no","average","yes",0.0281620064225731
"1168","f","_4","middle","yes","yes","yes","yes","no","average","yes",0.0326425496046131
"1169","m","_1","high","yes","yes","yes","yes","no","average","yes",0.00110955936983246
"1170","f","_1","high","yes","yes","yes","yes","no","average","yes",0.001678129311739
"1171","m","_2","high","yes","yes","yes","yes","no","average","yes",0.0176370841210972
"1172","f","_2","high","yes","yes","yes","yes","no","average","yes",0.0232061038097738
"1173","m","_3","high","yes","yes","yes","yes","no","average","yes",0.066452651695925
"1174","f","_3","high","yes","yes","yes","yes","no","average","yes",0.0949350536274188
"1175","m","_4","high","yes","yes","yes","yes","no","average","yes",0.0155409207098757
"1176","f","_4","high","yes","yes","yes","yes","no","average","yes",0.0154926675548621
"1177","m","_1","low","no","yes","yes","yes","no","average","yes",3.78989094069536e-06
"1178","f","_1","low","no","yes","yes","yes","no","average","yes",4.09423649600381e-06
"1179","m","_2","low","no","yes","yes","yes","no","average","yes",0.000195213147247024
"1180","f","_2","low","no","yes","yes","yes","no","average","yes",0.00018346610550688
"1181","m","_3","low","no","yes","yes","yes","no","average","yes",0.0015594372359295
"1182","f","_3","low","no","yes","yes","yes","no","average","yes",0.00159130533605091
"1183","m","_4","low","no","yes","yes","yes","no","average","yes",0.00056026960104476
"1184","f","_4","low","no","yes","yes","yes","no","average","yes",0.000398949431850024
"1185","m","_1","middle","no","yes","yes","yes","no","average","yes",7.41644209361949e-05
"1186","f","_1","middle","no","yes","yes","yes","no","average","yes",0.000118876603191477
"1187","m","_2","middle","no","yes","yes","yes","no","average","yes",0.00120525654254485
"1188","f","_2","middle","no","yes","yes","yes","no","average","yes",0.0016806637804616
"1189","m","_3","middle","no","yes","yes","yes","no","average","yes",0.00567273335521603
"1190","f","_3","middle","no","yes","yes","yes","no","average","yes",0.00858880125963487
"1191","m","_4","middle","no","yes","yes","yes","no","average","yes",0.0014656027149738
"1192","f","_4","middle","no","yes","yes","yes","no","average","yes",0.0015484301418413
"1193","m","_1","high","no","yes","yes","yes","no","average","yes",9.87311905789489e-05
"1194","f","_1","high","no","yes","yes","yes","no","average","yes",0.000136108149193218
"1195","m","_2","high","no","yes","yes","yes","no","average","yes",0.00100946033144545
"1196","f","_2","high","no","yes","yes","yes","no","average","yes",0.00121065270840613
"1197","m","_3","high","no","yes","yes","yes","no","average","yes",0.00351480101404579
"1198","f","_3","high","no","yes","yes","yes","no","average","yes",0.00457688398348184
"1199","m","_4","high","no","yes","yes","yes","no","average","yes",0.0011414206138309
"1200","f","_4","high","no","yes","yes","yes","no","average","yes",0.00103717023558207
"1201","m","_1","low","yes","no","yes","yes","no","average","yes",5.35518745272393e-05
"1202","f","_1","low","yes","no","yes","yes","no","average","yes",4.47943243621327e-05
"1203","m","_2","low","yes","no","yes","yes","no","average","yes",0.00640826974270348
"1204","f","_2","low","yes","no","yes","yes","no","average","yes",0.00466326035790984
"1205","m","_3","low","yes","no","yes","yes","no","average","yes",0.0521490313435423
"1206","f","_3","low","yes","no","yes","yes","no","average","yes",0.0412034864369822
"1207","m","_4","low","yes","no","yes","yes","no","average","yes",0.0140647394018677
"1208","f","_4","low","yes","no","yes","yes","no","average","yes",0.00775451395515779
"1209","m","_1","middle","yes","no","yes","yes","no","average","yes",0.0014632655472669
"1210","f","_1","middle","yes","no","yes","yes","no","average","yes",0.00181604256927495
"1211","m","_2","middle","yes","no","yes","yes","no","average","yes",0.0552447217986951
"1212","f","_2","middle","yes","no","yes","yes","no","average","yes",0.0596477731307317
"1213","m","_3","middle","yes","no","yes","yes","no","average","yes",0.264880683504335
"1214","f","_3","middle","yes","no","yes","yes","no","average","yes",0.310522141218025
"1215","m","_4","middle","yes","no","yes","yes","no","average","yes",0.051372471943717
"1216","f","_4","middle","yes","no","yes","yes","no","average","yes",0.0420250191485827
"1217","m","_1","high","yes","no","yes","yes","no","average","yes",0.000935736046532856
"1218","f","_1","high","yes","no","yes","yes","no","average","yes",0.000998815364951373
"1219","m","_2","high","yes","no","yes","yes","no","average","yes",0.0222265470429902
"1220","f","_2","high","yes","no","yes","yes","no","average","yes",0.0206397494138327
"1221","m","_3","high","yes","no","yes","yes","no","average","yes",0.0788370036687523
"1222","f","_3","high","yes","no","yes","yes","no","average","yes",0.079487963644457
"1223","m","_4","high","yes","no","yes","yes","no","average","yes",0.0192190254973439
"1224","f","_4","high","yes","no","yes","yes","no","average","yes",0.0135219023988067
"1225","m","_1","low","no","no","yes","yes","no","average","yes",1.54830340241857e-06
"1226","f","_1","low","no","no","yes","yes","no","average","yes",1.18048169601812e-06
"1227","m","_2","low","no","no","yes","yes","no","average","yes",0.000119173808057217
"1228","f","_2","low","no","no","yes","yes","no","average","yes",7.90468508310635e-05
"1229","m","_3","low","no","no","yes","yes","no","average","yes",0.000896215055318147
"1230","f","_3","low","no","no","yes","yes","no","average","yes",0.000645438446355193
"1231","m","_4","low","no","no","yes","yes","no","average","yes",0.00033564348247576
"1232","f","_4","low","no","no","yes","yes","no","average","yes",0.000168677046082797
"1233","m","_1","middle","no","no","yes","yes","no","average","yes",5.30370822829508e-05
"1234","f","_1","middle","no","no","yes","yes","no","average","yes",5.99980834764495e-05
"1235","m","_2","middle","no","no","yes","yes","no","average","yes",0.0012879704824954
"1236","f","_2","middle","no","no","yes","yes","no","average","yes",0.00126754746194843
"1237","m","_3","middle","no","no","yes","yes","no","average","yes",0.00570678306961915
"1238","f","_3","middle","no","no","yes","yes","no","average","yes",0.00609801550489415
"1239","m","_4","middle","no","no","yes","yes","no","average","yes",0.00153692288992953
"1240","f","_4","middle","no","no","yes","yes","no","average","yes",0.00114599945592363
"1241","m","_1","high","no","no","yes","yes","no","average","yes",4.78658897418233e-05
"1242","f","_1","high","no","no","yes","yes","no","average","yes",4.65707108756789e-05
"1243","m","_2","high","no","no","yes","yes","no","average","yes",0.00073131320853291
"1244","f","_2","high","no","no","yes","yes","no","average","yes",0.000619000094005377
"1245","m","_3","high","no","no","yes","yes","no","average","yes",0.00239710735706481
"1246","f","_3","high","no","no","yes","yes","no","average","yes",0.00220299556332359
"1247","m","_4","high","no","no","yes","yes","no","average","yes",0.000811464037113181
"1248","f","_4","high","no","no","yes","yes","no","average","yes",0.000520391971296064
"1249","m","_1","low","yes","yes","no","yes","no","average","yes",0.0068217443298361
"1250","f","_1","low","yes","yes","no","yes","no","average","yes",0.00583680438434671
"1251","m","_2","low","yes","yes","no","yes","no","average","yes",0.443680053848598
"1252","f","_2","low","yes","yes","no","yes","no","average","yes",0.330255585375021
"1253","m","_3","low","yes","yes","no","yes","no","average","yes",2.52836893754748
"1254","f","_3","low","yes","yes","no","yes","no","average","yes",2.043429000474
"1255","m","_4","low","yes","yes","no","yes","no","average","yes",0.820413439685748
"1256","f","_4","low","yes","yes","no","yes","no","average","yes",0.462686731363888
"1257","m","_1","middle","yes","yes","no","yes","no","average","yes",0.0672787430723478
